,lat,long,total_bikes,restaurant_name,distance,rating,location
3410,,,,Neo Coffee Bar,247,9.0,161 Frederick St
3411,,,,Sukho Thai,273,8.7,52 Wellington St E
3412,,,,The Keg Steakhouse + Bar,448,8.7,26 the Esplanade
3413,,,,Chotto Matte,675,8.8,161 Bay St
3414,,,,Pai,1336,9.2,18 Duncan St
3415,,,,Walrus Pub & Beer Hall,667,8.7,187 Bay St
3416,,,,HotBlack Coffee,1317,9.0,245 Queen St W
3417,,,,The Keg Steakhouse + Bar,950,8.8,165 York St
3418,,,,House on Parliament,1522,8.9,454 Parliament St
3419,,,,Cafe Landwer,1066,8.7,165 University Ave
3420,,,,The Keg Steakhouse & Bar,921,8.9,515 Jarvis St
3421,,,,Eataly,49,8.4,55 Bloor St W
3422,,,,The Library Specialty Coffee,1674,8.9,281 Dundas St W
3423,,,,House on Parliament,1828,8.9,454 Parliament St
3424,,,,HotBlack Coffee,2119,9.0,245 Queen St W
3425,,,,Pai,2390,9.2,18 Duncan St
3426,,,,Hair of the Dog,1057,8.5,425 Church St
3427,,,,Neo Coffee Bar,2624,9.0,161 Frederick St
3428,,,,The Keg Steakhouse + Bar,2198,8.8,165 York St
3429,,,,Tim Hortons,1249,8.5,70 Gerrard St W
3430,,,,The Keg Steakhouse & Bar,933,8.9,515 Jarvis St
3431,,,,Eataly,78,8.4,55 Bloor St W
3432,,,,The Library Specialty Coffee,1652,8.9,281 Dundas St W
3433,,,,House on Parliament,1840,8.9,454 Parliament St
3434,,,,HotBlack Coffee,2098,9.0,245 Queen St W
3435,,,,Pai,2370,9.2,18 Duncan St
3436,,,,Hair of the Dog,1058,8.5,425 Church St
3437,,,,The Keg Steakhouse + Bar,2181,8.8,165 York St
3438,,,,Neo Coffee Bar,2620,9.0,161 Frederick St
3439,,,,Tim Hortons,1234,8.5,70 Gerrard St W
3440,,,,The Keg Steakhouse & Bar,3685,8.9,515 Jarvis St
3441,,,,The Library Specialty Coffee,4183,8.9,281 Dundas St W
3442,,,,Pai,4917,9.2,18 Duncan St
3443,,,,HotBlack Coffee,4666,9.0,245 Queen St W
3444,,,,Eataly,2851,8.4,55 Bloor St W
3445,,,,Sneaky Dee's,3600,8.6,431 College St
3446,,,,House on Parliament,4555,8.9,454 Parliament St
3447,,,,The Keg Steakhouse + Bar,4868,8.8,165 York St
3448,,,,Neo Coffee Bar,5474,9.0,161 Frederick St
3449,,,,Communist's Daughter,4400,8.6,1149 Dundas St W
3450,,,,The Keg Steakhouse & Bar,3520,8.9,515 Jarvis St
3451,,,,The Library Specialty Coffee,3780,8.9,281 Dundas St W
3452,,,,Sneaky Dee's,3070,8.6,431 College St
3453,,,,Pai,4497,9.2,18 Duncan St
3454,,,,HotBlack Coffee,4257,9.0,245 Queen St W
3455,,,,Eataly,2637,8.4,55 Bloor St W
3456,,,,House on Parliament,4419,8.9,454 Parliament St
3457,,,,Communist's Daughter,3801,8.6,1149 Dundas St W
3458,,,,The Keg Steakhouse + Bar,4490,8.8,165 York St
3459,,,,Neo Coffee Bar,5201,9.0,161 Frederick St
3460,,,,Neo Coffee Bar,824,9.0,161 Frederick St
3461,,,,House on Parliament,819,8.9,454 Parliament St
3462,,,,The Keg Steakhouse & Bar,1102,8.9,515 Jarvis St
3463,,,,Pai,1614,9.2,18 Duncan St
3464,,,,HotBlack Coffee,1456,9.0,245 Queen St W
3465,,,,Sukho Thai,1002,8.7,52 Wellington St E
3466,,,,The Keg Steakhouse + Bar,1194,8.8,165 York St
3467,,,,The Library Specialty Coffee,1444,8.9,281 Dundas St W
3468,,,,Chotto Matte,1295,8.8,161 Bay St
3469,,,,The Keg Steakhouse + Bar,1200,8.7,26 the Esplanade
3470,,,,Pai,1558,9.2,18 Duncan St
3471,,,,HotBlack Coffee,1781,9.0,245 Queen St W
3472,,,,The Library Specialty Coffee,2110,8.9,281 Dundas St W
3473,,,,The Keg Steakhouse + Bar,1962,8.8,165 York St
3474,,,,Cafe Landwer,1792,8.7,165 University Ave
3475,,,,Chotto Matte,2030,8.8,161 Bay St
3476,,,,Forget Me Not Cafe,1015,8.4,506 Adelaide St W
3477,,,,Walrus Pub & Beer Hall,2038,8.7,187 Bay St
3478,,,,Neo Coffee Bar,2929,9.0,161 Frederick St
3479,,,,The Keg Steakhouse + Bar,2321,8.7,26 the Esplanade
3480,,,,Pai,1446,9.2,18 Duncan St
3481,,,,HotBlack Coffee,1492,9.0,245 Queen St W
3482,,,,The Library Specialty Coffee,1526,8.9,281 Dundas St W
3483,,,,Sneaky Dee's,1093,8.6,431 College St
3484,,,,Communist's Daughter,1206,8.6,1149 Dundas St W
3485,,,,The Keg Steakhouse + Bar,1838,8.8,165 York St
3486,,,,Cafe Landwer,1714,8.7,165 University Ave
3487,,,,Dark Horse Espresso Bar,880,8.4,215 Spadina Ave
3488,,,,Pennies,590,8.3,127 Strachan Ave
3489,,,,Chotto Matte,2226,8.8,161 Bay St
3490,,,,Chotto Matte,124,8.8,161 Bay St
3491,,,,Pai,703,9.2,18 Duncan St
3492,,,,Walrus Pub & Beer Hall,31,8.7,187 Bay St
3493,,,,HotBlack Coffee,786,9.0,245 Queen St W
3494,,,,The Keg Steakhouse + Bar,455,8.8,165 York St
3495,,,,Neo Coffee Bar,935,9.0,161 Frederick St
3496,,,,The Keg Steakhouse + Bar,415,8.7,26 the Esplanade
3497,,,,Sukho Thai,449,8.7,52 Wellington St E
3498,,,,Cafe Landwer,471,8.7,165 University Ave
3499,,,,Cactus Club Cafe,292,8.5,77 Adelaide St W
3500,,,,The Keg Steakhouse & Bar,5485,8.9,515 Jarvis St
3501,,,,House on Parliament,6120,8.9,454 Parliament St
3502,,,,Chipotle Mexican Grill,5116,8.5,1072 Don Mills Rd
3503,,,,The Library Specialty Coffee,6610,8.9,281 Dundas St W
3504,,,,Pai,7349,9.2,18 Duncan St
3505,,,,Eataly,4950,8.4,55 Bloor St W
3506,,,,HotBlack Coffee,7079,9.0,245 Queen St W
3507,,,,Neo Coffee Bar,7409,9.0,161 Frederick St
3508,,,,Sneaky Dee's,6377,8.6,431 College St
3509,,,,The Keg Steakhouse + Bar,7177,8.8,165 York St
3510,,,,Neo Coffee Bar,337,9.0,161 Frederick St
3511,,,,Sukho Thai,197,8.7,52 Wellington St E
3512,,,,The Keg Steakhouse + Bar,386,8.7,26 the Esplanade
3513,,,,Chotto Matte,589,8.8,161 Bay St
3514,,,,Pai,1246,9.2,18 Duncan St
3515,,,,Walrus Pub & Beer Hall,577,8.7,187 Bay St
3516,,,,HotBlack Coffee,1231,9.0,245 Queen St W
3517,,,,The Keg Steakhouse + Bar,864,8.8,165 York St
3518,,,,Cafe Landwer,976,8.7,165 University Ave
3519,,,,The Library Specialty Coffee,1492,8.9,281 Dundas St W
3520,,,,Pai,771,9.2,18 Duncan St
3521,,,,HotBlack Coffee,594,9.0,245 Queen St W
3522,,,,The Keg Steakhouse + Bar,387,8.8,165 York St
3523,,,,The Library Specialty Coffee,690,8.9,281 Dundas St W
3524,,,,Neo Coffee Bar,1098,9.0,161 Frederick St
3525,,,,Cafe Landwer,553,8.7,165 University Ave
3526,,,,Chotto Matte,810,8.8,161 Bay St
3527,,,,Walrus Pub & Beer Hall,695,8.7,187 Bay St
3528,,,,Sukho Thai,828,8.7,52 Wellington St E
3529,,,,Cactus Club Cafe,417,8.5,77 Adelaide St W
3530,,,,The Library Specialty Coffee,1000,8.9,281 Dundas St W
3531,,,,The Keg Steakhouse & Bar,1172,8.9,515 Jarvis St
3532,,,,HotBlack Coffee,1472,9.0,245 Queen St W
3533,,,,Pai,1740,9.2,18 Duncan St
3534,,,,The Keg Steakhouse + Bar,1621,8.8,165 York St
3535,,,,House on Parliament,1951,8.9,454 Parliament St
3536,,,,Tim Hortons,775,8.5,70 Gerrard St W
3537,,,,Neo Coffee Bar,2315,9.0,161 Frederick St
3538,,,,Eataly,759,8.4,55 Bloor St W
3539,,,,Cafe Landwer,1713,8.7,165 University Ave
3540,,,,The Library Specialty Coffee,797,8.9,281 Dundas St W
3541,,,,HotBlack Coffee,1147,9.0,245 Queen St W
3542,,,,The Keg Steakhouse & Bar,910,8.9,515 Jarvis St
3543,,,,Pai,1412,9.2,18 Duncan St
3544,,,,Tim Hortons,210,8.5,70 Gerrard St W
3545,,,,The Keg Steakhouse + Bar,1167,8.8,165 York St
3546,,,,House on Parliament,1464,8.9,454 Parliament St
3547,,,,Neo Coffee Bar,1697,9.0,161 Frederick St
3548,,,,Hair of the Dog,540,8.5,425 Church St
3549,,,,Cafe Landwer,1298,8.7,165 University Ave
3550,,,,The Library Specialty Coffee,537,8.9,281 Dundas St W
3551,,,,HotBlack Coffee,992,9.0,245 Queen St W
3552,,,,Pai,1262,9.2,18 Duncan St
3553,,,,The Keg Steakhouse + Bar,1138,8.8,165 York St
3554,,,,The Keg Steakhouse & Bar,1271,8.9,515 Jarvis St
3555,,,,Tim Hortons,415,8.5,70 Gerrard St W
3556,,,,Cafe Landwer,1227,8.7,165 University Ave
3557,,,,Neo Coffee Bar,1932,9.0,161 Frederick St
3558,,,,House on Parliament,1863,8.9,454 Parliament St
3559,,,,Chotto Matte,1689,8.8,161 Bay St
3560,,,,The Library Specialty Coffee,623,8.9,281 Dundas St W
3561,,,,HotBlack Coffee,1068,9.0,245 Queen St W
3562,,,,Pai,1339,9.2,18 Duncan St
3563,,,,The Keg Steakhouse & Bar,1184,8.9,515 Jarvis St
3564,,,,The Keg Steakhouse + Bar,1193,8.8,165 York St
3565,,,,Tim Hortons,394,8.5,70 Gerrard St W
3566,,,,Cafe Landwer,1290,8.7,165 University Ave
3567,,,,Neo Coffee Bar,1934,9.0,161 Frederick St
3568,,,,House on Parliament,1798,8.9,454 Parliament St
3569,,,,Chotto Matte,1733,8.8,161 Bay St
3570,,,,The Library Specialty Coffee,827,8.9,281 Dundas St W
3571,,,,HotBlack Coffee,1273,9.0,245 Queen St W
3572,,,,Pai,1544,9.2,18 Duncan St
3573,,,,The Keg Steakhouse & Bar,1067,8.9,515 Jarvis St
3574,,,,The Keg Steakhouse + Bar,1387,8.8,165 York St
3575,,,,Tim Hortons,513,8.5,70 Gerrard St W
3576,,,,House on Parliament,1766,8.9,454 Parliament St
3577,,,,Neo Coffee Bar,2053,9.0,161 Frederick St
3578,,,,Cafe Landwer,1491,8.7,165 University Ave
3579,,,,Hair of the Dog,812,8.5,425 Church St
3580,,,,The Library Specialty Coffee,758,8.9,281 Dundas St W
3581,,,,HotBlack Coffee,1107,9.0,245 Queen St W
3582,,,,Pai,1372,9.2,18 Duncan St
3583,,,,The Keg Steakhouse & Bar,947,8.9,515 Jarvis St
3584,,,,Tim Hortons,173,8.5,70 Gerrard St W
3585,,,,The Keg Steakhouse + Bar,1129,8.8,165 York St
3586,,,,House on Parliament,1484,8.9,454 Parliament St
3587,,,,Neo Coffee Bar,1680,9.0,161 Frederick St
3588,,,,Cafe Landwer,1259,8.7,165 University Ave
3589,,,,Hair of the Dog,569,8.5,425 Church St
3590,,,,Cheese Boutique,2816,9.0,45 Ripley Ave
3591,,,,The Good Neighbour,5483,8.8,238 Annette St
3592,,,,California Sandwiches,4497,8.5,1603 the Queensway
3593,,,,Burdock,6377,9.1,1184 Bloor St W
3594,,,,Communist's Daughter,6583,8.6,1149 Dundas St W
3595,,,,Pai,8759,9.2,18 Duncan St
3596,,,,HotBlack Coffee,8870,9.0,245 Queen St W
3597,,,,The Library Specialty Coffee,8923,8.9,281 Dundas St W
3598,,,,Sneaky Dee's,7923,8.6,431 College St
3599,,,,The Keg Steakhouse + Bar,9182,8.8,165 York St
3600,,,,Cheese Boutique,1361,9.0,45 Ripley Ave
3601,,,,The Good Neighbour,4061,8.8,238 Annette St
3602,,,,Burdock,4840,9.1,1184 Bloor St W
3603,,,,Communist's Daughter,5166,8.6,1149 Dundas St W
3604,,,,California Sandwiches,5444,8.5,1603 the Queensway
3605,,,,Pai,7486,9.2,18 Duncan St
3606,,,,HotBlack Coffee,7570,9.0,245 Queen St W
3607,,,,The Library Specialty Coffee,7577,8.9,281 Dundas St W
3608,,,,Sneaky Dee's,6501,8.6,431 College St
3609,,,,Pennies,5519,8.3,127 Strachan Ave
3610,,,,Cheese Boutique,1376,9.0,45 Ripley Ave
3611,,,,The Good Neighbour,2949,8.8,238 Annette St
3612,,,,Communist's Daughter,3260,8.6,1149 Dundas St W
3613,,,,Pai,5710,9.2,18 Duncan St
3614,,,,Sneaky Dee's,4578,8.6,431 College St
3615,,,,HotBlack Coffee,5763,9.0,245 Queen St W
3616,,,,The Library Specialty Coffee,5719,8.9,281 Dundas St W
3617,,,,Pennies,3745,8.3,127 Strachan Ave
3618,,,,The Keg Steakhouse + Bar,6110,8.8,165 York St
3619,,,,Cafe Landwer,5981,8.7,165 University Ave
3620,,,,The Good Neighbour,2646,8.8,238 Annette St
3621,,,,Communist's Daughter,4572,8.6,1149 Dundas St W
3622,,,,Pai,7099,9.2,18 Duncan St
3623,,,,Sneaky Dee's,5842,8.6,431 College St
3624,,,,HotBlack Coffee,7135,9.0,245 Queen St W
3625,,,,The Library Specialty Coffee,7053,8.9,281 Dundas St W
3626,,,,California Sandwiches,5936,8.5,1603 the Queensway
3627,,,,Pennies,5149,8.3,127 Strachan Ave
3628,,,,The Keg Steakhouse + Bar,7490,8.8,165 York St
3629,,,,Cafe Landwer,7368,8.7,165 University Ave
3630,,,,Communist's Daughter,1343,8.6,1149 Dundas St W
3631,,,,The Good Neighbour,3095,8.8,238 Annette St
3632,,,,Sneaky Dee's,2577,8.6,431 College St
3633,,,,Pai,3945,9.2,18 Duncan St
3634,,,,HotBlack Coffee,3942,9.0,245 Queen St W
3635,,,,The Library Specialty Coffee,3812,8.9,281 Dundas St W
3636,,,,Pennies,2128,8.3,127 Strachan Ave
3637,,,,The Keg Steakhouse + Bar,4307,8.8,165 York St
3638,,,,Cafe Landwer,4203,8.7,165 University Ave
3639,,,,Dark Horse Espresso Bar,3273,8.4,215 Spadina Ave
3640,,,,Communist's Daughter,813,8.6,1149 Dundas St W
3641,,,,Pai,2916,9.2,18 Duncan St
3642,,,,HotBlack Coffee,2978,9.0,245 Queen St W
3643,,,,Pennies,952,8.3,127 Strachan Ave
3644,,,,Sneaky Dee's,2049,8.6,431 College St
3645,,,,The Library Specialty Coffee,2980,8.9,281 Dundas St W
3646,,,,The Keg Steakhouse + Bar,3319,8.8,165 York St
3647,,,,Cafe Landwer,3188,8.7,165 University Ave
3648,,,,Cheese Boutique,4142,9.0,45 Ripley Ave
3649,,,,Dark Horse Espresso Bar,2354,8.4,215 Spadina Ave
3650,,,,The Good Neighbour,2936,8.8,238 Annette St
3651,,,,Communist's Daughter,2615,8.6,1149 Dundas St W
3652,,,,Sneaky Dee's,2767,8.6,431 College St
3653,,,,The Library Specialty Coffee,4030,8.9,281 Dundas St W
3654,,,,Pai,4548,9.2,18 Duncan St
3655,,,,HotBlack Coffee,4400,9.0,245 Queen St W
3656,,,,The Keg Steakhouse & Bar,4655,8.9,515 Jarvis St
3657,,,,The Keg Steakhouse + Bar,4741,8.8,165 York St
3658,,,,Cafe Landwer,4719,8.7,165 University Ave
3659,,,,House on Parliament,5528,8.9,454 Parliament St
3660,,,,The Keg Steakhouse & Bar,2789,8.9,515 Jarvis St
3661,,,,The Library Specialty Coffee,3068,8.9,281 Dundas St W
3662,,,,Sneaky Dee's,2498,8.6,431 College St
3663,,,,HotBlack Coffee,3550,9.0,245 Queen St W
3664,,,,Pai,3797,9.2,18 Duncan St
3665,,,,Eataly,1897,8.4,55 Bloor St W
3666,,,,House on Parliament,3693,8.9,454 Parliament St
3667,,,,The Keg Steakhouse + Bar,3767,8.8,165 York St
3668,,,,Communist's Daughter,3419,8.6,1149 Dundas St W
3669,,,,Neo Coffee Bar,4453,9.0,161 Frederick St
3670,,,,The Keg Steakhouse & Bar,947,8.9,515 Jarvis St
3671,,,,House on Parliament,1521,8.9,454 Parliament St
3672,,,,Eataly,1067,8.4,55 Bloor St W
3673,,,,The Library Specialty Coffee,2544,8.9,281 Dundas St W
3674,,,,Hair of the Dog,1390,8.5,425 Church St
3675,,,,Neo Coffee Bar,2816,9.0,161 Frederick St
3676,,,,HotBlack Coffee,2901,9.0,245 Queen St W
3677,,,,Pai,3159,9.2,18 Duncan St
3678,,,,The Keg Steakhouse + Bar,2854,8.8,165 York St
3679,,,,Tim Hortons,1946,8.5,70 Gerrard St W
3680,,,,Pai,1830,9.2,18 Duncan St
3681,,,,Communist's Daughter,904,8.6,1149 Dundas St W
3682,,,,HotBlack Coffee,1882,9.0,245 Queen St W
3683,,,,The Library Specialty Coffee,1902,8.9,281 Dundas St W
3684,,,,Sneaky Dee's,1247,8.6,431 College St
3685,,,,Pennies,262,8.3,127 Strachan Ave
3686,,,,The Keg Steakhouse + Bar,2226,8.8,165 York St
3687,,,,Cafe Landwer,2099,8.7,165 University Ave
3688,,,,Dark Horse Espresso Bar,1264,8.4,215 Spadina Ave
3689,,,,Chotto Matte,2599,8.8,161 Bay St
3690,,,,The Keg Steakhouse & Bar,4476,8.9,515 Jarvis St
3691,,,,The Library Specialty Coffee,4674,8.9,281 Dundas St W
3692,,,,Sneaky Dee's,3829,8.6,431 College St
3693,,,,Pai,5372,9.2,18 Duncan St
3694,,,,The Good Neighbour,4646,8.8,238 Annette St
3695,,,,HotBlack Coffee,5144,9.0,245 Queen St W
3696,,,,Communist's Daughter,4339,8.6,1149 Dundas St W
3697,,,,Eataly,3594,8.4,55 Bloor St W
3698,,,,House on Parliament,5373,8.9,454 Parliament St
3699,,,,The Keg Steakhouse + Bar,5396,8.8,165 York St
3700,,,,Sneaky Dee's,535,8.6,431 College St
3701,,,,Pai,1641,9.2,18 Duncan St
3702,,,,HotBlack Coffee,1588,9.0,245 Queen St W
3703,,,,The Library Specialty Coffee,1436,8.9,281 Dundas St W
3704,,,,Communist's Daughter,1044,8.6,1149 Dundas St W
3705,,,,The Keg Steakhouse + Bar,1957,8.8,165 York St
3706,,,,Dark Horse Espresso Bar,918,8.4,215 Spadina Ave
3707,,,,Cafe Landwer,1874,8.7,165 University Ave
3708,,,,Chotto Matte,2444,8.8,161 Bay St
3709,,,,Walrus Pub & Beer Hall,2365,8.7,187 Bay St
3710,,,,The Library Specialty Coffee,1992,8.9,281 Dundas St W
3711,,,,The Keg Steakhouse & Bar,1993,8.9,515 Jarvis St
3712,,,,HotBlack Coffee,2474,9.0,245 Queen St W
3713,,,,Pai,2722,9.2,18 Duncan St
3714,,,,Sneaky Dee's,1584,8.6,431 College St
3715,,,,Eataly,1120,8.4,55 Bloor St W
3716,,,,House on Parliament,2889,8.9,454 Parliament St
3717,,,,The Keg Steakhouse + Bar,2696,8.8,165 York St
3718,,,,Tim Hortons,1911,8.5,70 Gerrard St W
3719,,,,Neo Coffee Bar,3449,9.0,161 Frederick St
3720,,,,Sneaky Dee's,774,8.6,431 College St
3721,,,,The Library Specialty Coffee,2008,8.9,281 Dundas St W
3722,,,,Pai,2534,9.2,18 Duncan St
3723,,,,Communist's Daughter,1471,8.6,1149 Dundas St W
3724,,,,HotBlack Coffee,2375,9.0,245 Queen St W
3725,,,,The Keg Steakhouse + Bar,2715,8.8,165 York St
3726,,,,The Keg Steakhouse & Bar,2914,8.9,515 Jarvis St
3727,,,,Cafe Landwer,2695,8.7,165 University Ave
3728,,,,Dark Horse Espresso Bar,1822,8.4,215 Spadina Ave
3729,,,,Chotto Matte,3279,8.8,161 Bay St
3730,,,,The Library Specialty Coffee,264,8.9,281 Dundas St W
3731,,,,HotBlack Coffee,734,9.0,245 Queen St W
3732,,,,Pai,980,9.2,18 Duncan St
3733,,,,The Keg Steakhouse + Bar,999,8.8,165 York St
3734,,,,Cafe Landwer,1031,8.7,165 University Ave
3735,,,,Chotto Matte,1579,8.8,161 Bay St
3736,,,,The Keg Steakhouse & Bar,1689,8.9,515 Jarvis St
3737,,,,Neo Coffee Bar,2019,9.0,161 Frederick St
3738,,,,Tim Hortons,710,8.5,70 Gerrard St W
3739,,,,Walrus Pub & Beer Hall,1468,8.7,187 Bay St
3740,,,,The Library Specialty Coffee,429,8.9,281 Dundas St W
3741,,,,HotBlack Coffee,914,9.0,245 Queen St W
3742,,,,Pai,1173,9.2,18 Duncan St
3743,,,,The Keg Steakhouse + Bar,1133,8.8,165 York St
3744,,,,Cafe Landwer,1190,8.7,165 University Ave
3745,,,,The Keg Steakhouse & Bar,1511,8.9,515 Jarvis St
3746,,,,Tim Hortons,615,8.5,70 Gerrard St W
3747,,,,Neo Coffee Bar,2056,9.0,161 Frederick St
3748,,,,Chotto Matte,1706,8.8,161 Bay St
3749,,,,Sneaky Dee's,1193,8.6,431 College St
3750,,,,The Library Specialty Coffee,531,8.9,281 Dundas St W
3751,,,,HotBlack Coffee,961,9.0,245 Queen St W
3752,,,,Pai,1181,9.2,18 Duncan St
3753,,,,The Keg Steakhouse + Bar,1260,8.8,165 York St
3754,,,,Sneaky Dee's,869,8.6,431 College St
3755,,,,Cafe Landwer,1273,8.7,165 University Ave
3756,,,,The Keg Steakhouse & Bar,1839,8.9,515 Jarvis St
3757,,,,Chotto Matte,1838,8.8,161 Bay St
3758,,,,Dark Horse Espresso Bar,696,8.4,215 Spadina Ave
3759,,,,Neo Coffee Bar,2302,9.0,161 Frederick St
3760,,,,JOEY Sherway,2604,8.7,25 the West Mall
3761,,,,California Sandwiches,2686,8.5,1603 the Queensway
3762,,,,Tatsu's Bread,1870,8.2,3180 Lake Shore Blvd W
3763,,,,Istanbul Kebab House,3949,8.4,1370 Dundas St E
3764,,,,Cheese Boutique,7295,9.0,45 Ripley Ave
3765,,,,Nando's,3217,8.0,150 N Queen St
3766,,,,Crooked Cue,6441,8.3,3056 Bloor St W
3767,,,,Spoon & Fork,3357,7.7,1233 the Queensway
3768,,,,Masamune Japanese Restaurant,8726,8.6,5200 Dixie Rd
3769,,,,The Good Neighbour,9557,8.8,238 Annette St
3770,,,,Tatsu's Bread,376,8.2,3180 Lake Shore Blvd W
3771,,,,JOEY Sherway,3237,8.7,25 the West Mall
3772,,,,California Sandwiches,2739,8.5,1603 the Queensway
3773,,,,Cheese Boutique,5979,9.0,45 Ripley Ave
3774,,,,Istanbul Kebab House,5105,8.4,1370 Dundas St E
3775,,,,Nando's,3583,8.0,150 N Queen St
3776,,,,Crooked Cue,5628,8.3,3056 Bloor St W
3777,,,,The Good Neighbour,8385,8.8,238 Annette St
3778,,,,Spoon & Fork,2625,7.7,1233 the Queensway
3779,,,,Otto's Bierhalle,9586,9.1,1087 Queen St W
3780,,,,Cheese Boutique,2948,9.0,45 Ripley Ave
3781,,,,California Sandwiches,3703,8.5,1603 the Queensway
3782,,,,The Good Neighbour,5466,8.8,238 Annette St
3783,,,,Burdock,6699,9.1,1184 Bloor St W
3784,,,,Communist's Daughter,7092,8.6,1149 Dundas St W
3785,,,,Wilbur Mexicana,8484,9.0,552 King St W
3786,,,,Pai,9374,9.2,18 Duncan St
3787,,,,HotBlack Coffee,9469,9.0,245 Queen St W
3788,,,,The Library Specialty Coffee,9491,8.9,281 Dundas St W
3789,,,,Sneaky Dee's,8427,8.6,431 College St
3790,,,,Cheese Boutique,3398,9.0,45 Ripley Ave
3791,,,,California Sandwiches,3783,8.5,1603 the Queensway
3792,,,,The Good Neighbour,5978,8.8,238 Annette St
3793,,,,Burdock,7079,9.1,1184 Bloor St W
3794,,,,Communist's Daughter,7359,8.6,1149 Dundas St W
3795,,,,Wilbur Mexicana,8667,9.0,552 King St W
3796,,,,Pai,9556,9.2,18 Duncan St
3797,,,,HotBlack Coffee,9666,9.0,245 Queen St W
3798,,,,The Library Specialty Coffee,9715,8.9,281 Dundas St W
3799,,,,Sneaky Dee's,8698,8.6,431 College St
3800,,,,The Good Neighbour,3161,8.8,238 Annette St
3801,,,,California Sandwiches,4908,8.5,1603 the Queensway
3802,,,,Communist's Daughter,5638,8.6,1149 Dundas St W
3803,,,,Pai,8167,9.2,18 Duncan St
3804,,,,HotBlack Coffee,8203,9.0,245 Queen St W
3805,,,,Sneaky Dee's,6900,8.6,431 College St
3806,,,,The Library Specialty Coffee,8120,8.9,281 Dundas St W
3807,,,,The Keg Steakhouse + Bar,8558,8.8,165 York St
3808,,,,Pennies,6214,8.3,127 Strachan Ave
3809,,,,Cafe Landwer,8436,8.7,165 University Ave
3810,,,,Tatsu's Bread,278,8.2,3180 Lake Shore Blvd W
3811,,,,JOEY Sherway,3750,8.7,25 the West Mall
3812,,,,California Sandwiches,3165,8.5,1603 the Queensway
3813,,,,Cheese Boutique,5732,9.0,45 Ripley Ave
3814,,,,Istanbul Kebab House,5653,8.4,1370 Dundas St E
3815,,,,Crooked Cue,5680,8.3,3056 Bloor St W
3816,,,,The Good Neighbour,8222,8.8,238 Annette St
3817,,,,Otto's Bierhalle,9193,9.1,1087 Queen St W
3818,,,,Loga's Corner,8114,8.7,216C Close Ave
3819,,,,Burdock,9441,9.1,1184 Bloor St W
3820,,,,Cheese Boutique,2956,9.0,45 Ripley Ave
3821,,,,California Sandwiches,4422,8.5,1603 the Queensway
3822,,,,The Good Neighbour,5618,8.8,238 Annette St
3823,,,,Burdock,6521,9.1,1184 Bloor St W
3824,,,,Communist's Daughter,6720,8.6,1149 Dundas St W
3825,,,,Pai,8885,9.2,18 Duncan St
3826,,,,HotBlack Coffee,8998,9.0,245 Queen St W
3827,,,,The Library Specialty Coffee,9055,8.9,281 Dundas St W
3828,,,,Sneaky Dee's,8060,8.6,431 College St
3829,,,,The Keg Steakhouse + Bar,9308,8.8,165 York St
3830,,,,The Good Neighbour,1497,8.8,238 Annette St
3831,,,,Communist's Daughter,5757,8.6,1149 Dundas St W
3832,,,,Pai,8315,9.2,18 Duncan St
3833,,,,Sneaky Dee's,6654,8.6,431 College St
3834,,,,HotBlack Coffee,8251,9.0,245 Queen St W
3835,,,,The Library Specialty Coffee,7999,8.9,281 Dundas St W
3836,,,,The Keg Steakhouse + Bar,8620,8.8,165 York St
3837,,,,The Keg Steakhouse & Bar,8932,8.9,515 Jarvis St
3838,,,,Cafe Landwer,8547,8.7,165 University Ave
3839,,,,Neo Coffee Bar,9781,9.0,161 Frederick St
3840,,,,The Good Neighbour,1164,8.8,238 Annette St
3841,,,,Communist's Daughter,5444,8.6,1149 Dundas St W
3842,,,,Sneaky Dee's,6311,8.6,431 College St
3843,,,,Pai,7986,9.2,18 Duncan St
3844,,,,The Library Specialty Coffee,7656,8.9,281 Dundas St W
3845,,,,HotBlack Coffee,7917,9.0,245 Queen St W
3846,,,,The Keg Steakhouse + Bar,8284,8.8,165 York St
3847,,,,The Keg Steakhouse & Bar,8569,8.9,515 Jarvis St
3848,,,,Cafe Landwer,8215,8.7,165 University Ave
3849,,,,Neo Coffee Bar,9441,9.0,161 Frederick St
3850,,,,The Good Neighbour,1334,8.8,238 Annette St
3851,,,,Communist's Daughter,5601,8.6,1149 Dundas St W
3852,,,,Sneaky Dee's,6415,8.6,431 College St
3853,,,,Pai,8114,9.2,18 Duncan St
3854,,,,The Library Specialty Coffee,7758,8.9,281 Dundas St W
3855,,,,HotBlack Coffee,8035,9.0,245 Queen St W
3856,,,,The Keg Steakhouse + Bar,8401,8.8,165 York St
3857,,,,The Keg Steakhouse & Bar,8613,8.9,515 Jarvis St
3858,,,,Cafe Landwer,8338,8.7,165 University Ave
3859,,,,Neo Coffee Bar,9546,9.0,161 Frederick St
3860,,,,The Good Neighbour,5605,8.8,238 Annette St
3861,,,,Cheese Boutique,7592,9.0,45 Ripley Ave
3862,,,,Burdock,7890,9.1,1184 Bloor St W
3863,,,,RH Courtyard Café,5894,8.3,3401 Dufferin St
3864,,,,JOEY Yorkdale,5899,8.2,3401 Dufferin St
3865,,,,Parc Downsview Park,6093,8.1,35 Carl Hall Rd
